                   1             1.38978             1.38978                   0
                   2             1.36243             1.37611           0.0136741
                   3              1.4277              1.3933           0.0189232
                   4             1.33607             1.37899           0.0195911
                   5             1.34466             1.37213           0.0166566
                   6              1.3311             1.36529           0.0152226
                   7             1.39574             1.36964           0.0135809
                   8             1.35048             1.36724           0.0120027
                   9             1.39138             1.36993           0.0109197
                  10             1.38932             1.37186          0.00995755
                  11             1.39423              1.3739          0.00923357
                  12             1.41212             1.37708          0.00901071
                  13             1.35128              1.3751          0.00852293
                  14             1.39693             1.37666          0.00804331
                  15             1.35678             1.37533          0.00760423
                  16             1.44002             1.37938          0.00818173
                  17             1.43187             1.38246          0.00828251
                  18             1.41147             1.38407          0.00797343
                  19             1.39935             1.38488          0.00758486
                  20             1.45493             1.38838           0.0080029
                  21             1.34278             1.38621          0.00791593
                  22              1.3726             1.38559          0.00757286
                  23             1.31233             1.38241          0.00790625
                  24             1.42051             1.38399          0.00773436
                  25             1.35561             1.38286          0.00750491
                  26              1.4404             1.38507          0.00754249
                  27             1.48067             1.38861          0.00807539
                  28             1.36756             1.38786          0.00781787
                  29             1.30106             1.38487          0.00811558
                  30             1.35087             1.38373          0.00792186
                  31             1.32661             1.38189          0.00788052
                  32             1.38701             1.38205          0.00763196
                  33             1.36802             1.38163          0.00740928
                  34             1.36503             1.38114          0.00720461
                  35             1.33297             1.37976          0.00712985
                  36             1.45423             1.38183          0.00723116
                  37             1.40529             1.38246          0.00706154
                  38             1.39705             1.38285          0.00688391
                  39             1.39717             1.38322          0.00671512
                  40             1.30648              1.3813          0.00682043
                  41             1.39192             1.38156          0.00665704
                  42              1.2968             1.37954           0.0068028
                  43             1.41622             1.38039          0.00669727
                  44             1.35904             1.37991          0.00656126
                  45             1.42644             1.38094          0.00649662
                  46             1.31545             1.37952          0.00651139
                  47             1.27417             1.37727          0.00675413
                  48             1.37116             1.37715          0.00661315
                  49             1.39128             1.37744           0.0064832
                  50             1.35908             1.37707          0.00636281
                  51             1.46022              1.3787          0.00644638
                  52             1.41417             1.37938          0.00635789
                  53               1.352             1.37886          0.00625814
                  54             1.41548             1.37954          0.00617848
                  55             1.46235             1.38105          0.00624917
                  56             1.39798             1.38135          0.00614401
                  57             1.43144             1.38223          0.00609889
                  58              1.4207             1.38289          0.00602941
                  59             1.37567             1.38277           0.0059276
                  60             1.45499             1.38397          0.00595096
                  61             1.34343             1.38331          0.00589022
                  62             1.46751             1.38467          0.00595145
                  63             1.30603             1.38342          0.00598775
                  64             1.48091             1.38494          0.00608715
                  65             1.44659             1.38589          0.00606737
                  66               1.394             1.38601          0.00597599
                  67             1.47033             1.38727          0.00601916
                  68             1.37255             1.38706          0.00593394
                  69             1.40978             1.38739          0.00585658
                  70             1.41503             1.38778           0.0057858
                  71             1.35807             1.38736          0.00571905
                  72             1.42554             1.38789          0.00566394
                  73             1.39537             1.38799          0.00558675
                  74             1.42331             1.38847          0.00553136
                  75             1.44158             1.38918          0.00550285
                  76             1.36978             1.38892          0.00543596
                  77              1.4362             1.38954          0.00539991
                  78             1.46808             1.39055           0.0054245
                  79             1.38168             1.39043          0.00535657
                  80             1.44373              1.3911          0.00533099
                  81             1.37712             1.39093          0.00526759
                  82             1.39155             1.39093          0.00520296
                  83             1.46871             1.39187          0.00522462
                  84              1.3458             1.39132           0.0051911
                  85              1.4451             1.39196          0.00516854
                  86             1.47159             1.39288          0.00519134
                  87             1.36382             1.39255          0.00514218
                  88             1.41329             1.39278          0.00508887
                  89             1.33167              1.3921          0.00507801
                  90             1.46246             1.39288          0.00508177
                  91             1.27243             1.39155          0.00519701
                  92             1.40543             1.39171          0.00514242
                  93             1.37382             1.39151          0.00509046
                  94             1.40387             1.39164          0.00503773
                  95             1.51744             1.39297          0.00515732
                  96             1.42655             1.39332          0.00511529
                  97             1.45664             1.39397           0.0051042
                  98             1.39724               1.394          0.00505196
                  99             1.35102             1.39357          0.00501948
                 100             1.35013             1.39314          0.00498798
