173.273        173.205
172.735        173.205
172.642        169.961
172.654        168.411
172.991        167.098
172.997        166.385
172.416        166.385
172.416         164.41
172.268         164.41
171.424        162.927
171.045        160.813
171.045        160.972
170.823        160.972
170.823        162.172
170.62        159.757
169.743        159.664
169.196        159.664
169.196        159.664
169.196        156.307
168.077        155.415
167.413        154.779
168.167        152.491
167.735        152.596
167.735        151.507
167.336         152.24
167.134         152.24
167.134        152.767
166.289        150.912
166.289        151.643
165.214         150.61
164.635         150.61
163.955         150.61
163.644        148.969
162.745        149.348
162.745        149.348
162.244        149.497
160.514        148.947
160.855        148.947
160.266        147.807
159.086        147.252
159.14        147.252
159.14        145.898
159.255        145.898
159.226        146.089
158.178        146.089
158.178        146.089
158.178        146.089
157.79        146.089
157.041        146.089
157.341        145.703
155.476        144.864
155.882        144.596
155.69        144.596
155.69        139.515
155.553        138.708
155.662        135.024
155.725        134.071
155.725        133.182
155.725        131.065
155.042        129.407
155.119        129.407
155.119        129.407
155.718        129.407
155.718        129.407
155.718        129.369
155.336        127.391
155.22          125.5
155.22        125.403
155.163        124.388
153.914        122.376
153.917        123.843
152.799        123.843
152.469        123.843
152.469        125.133
150.686        125.133
150.827        125.133
150.651        119.612
150.588        119.045
151.482        118.573
151.211        118.573
151.413        117.756
151.413        119.094
151.051        115.829
150.504        112.617
149.957        112.617
149.957        112.617
149.957        112.617
148.933        112.736
148.001        112.736
147.74        110.027
148.199        110.027
148.199        110.027
148.656        110.192
149.042        108.536
148.463        108.536
148.463         106.79
146.903        107.005
147.662        107.208
147.662        106.923
147.662        104.992
147.662        101.382
146.819        103.454
145.958        99.9811
145.958        99.9811
146.021        96.2792
146.021        94.9152
145.923        95.2008
145.923        95.2008
145.923         94.024
144.917        92.5995
144.917         94.178
144.078        94.7007
143.633        92.7451
143.348        92.7451
142.486        89.3641
142.116        86.9937
140.36        83.3487
140.36        83.3487
140.36        81.0873
138.856        81.7234
138.856        81.7234
138.731        80.9335
139.04        80.9902
138.896         79.634
138.139        79.1733
138.139        79.5944
138.139        79.5944
138.224        79.5944
136.705        81.2047
136.753        81.2047
136.753        81.2952
136.224        77.5127
136.898        77.3769
136.32        78.0956
136.32        78.0956
135.535        77.3513
135.535        77.8984
135.408        74.0462
135.436          73.23
134.844        72.4074
134.584        71.1242
134.584         70.422
134.3         70.422
134.509        70.8129
134.509        70.9691
134.728        70.9691
135.21        68.4645
135.21         70.468
134.746         70.468
134.746         70.468
134.746        68.6073
134.175        68.6073
132.875        66.4608
132.875        66.5054
132.875        66.5054
132.875        65.5235
132.875         64.897
132.879        64.0416
132.286         63.798
131.722        64.1021
131.306        64.1021
131.306        64.1021
131.306        63.8657
131.306        59.8134
131.306        59.8134
130.291        58.6918
130.291        58.6918
130.259        57.8605
130.086        59.1849
129.651        57.5114
130.099        57.0265
130.099        57.0763
130.099        55.0869
129.906        55.3193
129.484        53.0967
129.484        53.0967
129.597        51.9556
129.372        45.6765
128.083        43.9765
128.19        43.9765
128.19        43.9765
127.408        44.7079
126.469        44.7079
126.563        46.5859
126.459        46.1364
127.093        46.1364
126.838        45.7064
126.838         45.839
126.477        45.9737
125.199        45.4589
125.986        45.2453
125.986        45.2453
125.764        44.4085
125.457        44.5088
125.576        44.5088
125.576        44.5088
124.56        44.0729
124.06        41.7733
124.06        43.1299
124.423        41.7159
124.442        40.6648
124.251        39.8802
124.183        39.0605
124.507        39.3151
124.352        39.3151
124.352        36.6855
124.016        37.8961
123.757         36.509
124.153         36.509
122.939         36.509
122.447         36.509
122.153        36.5122
122.14        36.7184
121.812        37.3539
121.812        36.8196
121.096        36.8196
120.824        36.7791
120.824        36.7791
119.94         36.066
119.94        33.1814
120.346        31.7004
120.157        32.8032
119.276        32.8032
119.34        33.0286
118.648        33.2246
117.34        33.1494
116.93        33.1494
116.242        30.7048
116.23        26.8979
115.696        26.9103
115.696        26.9103
115.76        26.9103
115.76        26.9103
116.241        26.5427
116.602        26.6383
116.602        26.3471
116.602        26.7283
116.602        26.7283
116.602        27.4129
116.602        27.4129
115.503        25.7132
115.143        21.8033
115.143        22.3109
115.143        22.2455
115.342        22.5817
115.342        21.1321
115.654        21.1321
115.654        18.4923
115.654        18.4923
115.562        18.4923
115.94        18.3639
115.94        18.2509
116.054        16.9094
114.836        15.2924
113.322        12.5602
113.23        10.9799
113.015        6.65827
112.982        6.32617
112.982        5.99973
111.921        5.99973
111.745        5.99973
111.076        7.21831
110.763        5.49699
110.763        6.04988
110.409        6.04988
109.391        6.04988
109.391        6.04988
108.651        7.56378
107.272        3.84232
107.205        5.90508
107.205        5.90508
107.102        6.35616
106.406        6.28275
106.406        7.63825
105.165        7.27713
105.036        7.43364
104.531        7.43364
104.531         6.8049
104.531         6.8049
103.538         5.9241
103.979         5.9241
103.979        4.07544
103.55        4.07544
103.55        4.07544
103.55        4.07544
103.636        2.36155
103.457        4.56548
103.132        3.57351
102.178        2.42977
101.822        2.42977
100.556        5.03569
99.6671        4.19352
99.0669        4.42453
99.0669        4.42453
99.0066        4.42453
97.3718        3.64022
96.4253        3.64022
96.8664        3.64022
97.2878        3.64022
96.7814        2.06223
96.7814         2.8155
96.7814         2.8155
96.2658         2.8155
96.2658         2.8155
96.2658        1.34567
95.7227        1.34567
94.5712        2.93355
94.7557        3.18337
93.8965        1.42387
93.7729        3.48119
92.4684        4.05816
92.4684        4.05816
92.4684        5.77688
91.5043        5.77688
91.5043        5.77688
90.82        5.77688
90.6683        5.77688
90.5891        5.77688
90.5891        6.03569
90.5089        4.88662
90.5089        4.88662
89.6215        5.46872
89.6215        3.48575
89.6574         5.6641
88.8606        5.75082
88.8606        5.75082
89.3456        4.92827
89.3456        4.92827
89.7593        4.27815
89.6122        4.27815
89.5323        4.56064
89.5323        4.56112
88.8597        6.35481
88.8597        9.04762
87.224        9.04762
86.5973        8.90875
86.4909         7.7784
86.6267         7.7784
86.5355        8.08228
86.2712        8.08228
86.2256        6.28624
85.3002        6.28624
85.6321        4.36974
85.6321        2.72268
85.9412        2.72268
85.4743        3.39296
85.2393        3.39296
83.1539        3.39296
83.1539        4.57951
83.1539        4.57951
83.2152        4.57951
83.2152        4.57951
83.5193        6.18338
83.8028        6.02135
82.6324        6.02135
82.6324        6.27254
81.772        4.87736
81.772        5.39472
81.7669        5.39472
81.8129         5.7392
82.0501         6.7473
82.0501        2.31212
81.294        2.27355
81.1681         1.9304
79.9762         1.9304
79.9762        4.60999
78.8875        4.60999
78.4427        3.44238
78.4427        3.43256
77.7557        3.43256
78.6161        3.43256
78.7303        4.15994
78.3783        4.15994
77.7069        4.60896
77.7069        2.07945
77.678        2.07945
77.0214        5.72484
77.0214        4.78214
76.742        4.46611
76.8306        2.50643
76.5397        2.50643
75.7631        2.50643
75.1127        2.50643
73.0667        2.50643
73.2251        2.50643
73.2251         4.9823
72.3498         4.9823
72.3885        5.52581
71.9461        3.60066
70.6867        3.60066
69.2346        3.60066
68.5403         6.0803
67.1787        5.72953
67.1787        5.72953
67.2127         1.9394
66.6875        1.82393
66.6184        2.48531
66.8041        2.48531
66.8041        2.48531
66.8041        2.48531
66.7475         2.4508
65.5779        3.62446
65.2085        3.62446
65.3939        3.62446
65.3939        3.62446
64.2791        3.62446
63.2812        5.27509
63.2812        5.27509
62.5169        5.22703
61.9118        5.22124
61.9118        4.08997
61.0564        4.08997
60.0576        4.08997
60.2301        4.62852
60.3462        4.62852
60.3462        3.96625
60.3462        3.96625
60.3424        2.34072
59.5391        2.34072
59.8044        2.34072
59.7051        3.90988
59.7875        3.90988
59.7875        3.90988
59.6899        5.16718
59.6899        4.70653
59.4975        7.27584
58.2851        7.27584
58.2851        6.17366
58.0586        4.90101
57.8501        4.90101
57.6227        4.90101
57.2763        3.06236
57.2763        3.06236
55.8741        3.06236
54.9475        3.06236
54.9475        3.06236
54.1153        3.06236
54.1153        3.06236
55.2319        3.06236
55.2319        3.24746
54.9968        2.65981
55.0639        2.65981
54.1268        2.65981
54.1586        2.65981
54.2423        2.65981
53.6362        2.65981
53.6362        2.65981
52.7221        1.83684
51.7429        3.84971
53.1014        2.51434
53.242        2.51434
51.7755        2.51434
51.4354        3.62551
51.4354        3.62551
51.0351        1.05909
51.0351       0.737114
50.4015       0.737114
48.97       0.737114
48.9773        2.70456
48.9773        5.92978
48.9773        5.92978
49.0096        7.66392
48.8876          6.016
48.8622        6.15496
46.7753        6.15496
46.1696        6.17403
45.9075        6.17403
45.9075        6.17403
44.296        6.93074
44.296        6.91866
44.2156        6.83816
44.7703        6.83816
44.7929        6.85416
44.7929        6.85416
44.8138        7.35238
44.6335        2.98709
44.7546        2.96857
44.7546        2.96857
44.2499        2.96239
44.7955        2.05718
43.3885        2.05718
43.1214        2.30096
43.2058        3.16239
42.0076        3.16239
42.278        3.28187
42.41        3.28187
42.41        3.28187
41.8075        3.03491
42.2858        3.03491
42.2858        2.40213
41.7342        2.40213
41.7342        3.17166
40.1668        6.84177
38.4426        5.38628
38.4426        4.76709
38.4426        4.76709
37.3017        4.95463
36.3079        4.34218
35.3134        4.34218
35.3134        4.34218
34.6079        4.34218
34.6079        4.41104
34.2425        4.41104
34.5111        2.39679
34.5111        2.39679
34.1762        3.26974
34.1762        3.26974
33.5129        3.26974
32.9784        5.31037
32.6729        5.98792
31.636        5.98792
31.636        4.26709
31.7005        2.81216
31.6018        2.81216
31.9        3.35454
31.9        3.35454
31.9        4.84362
31.6289        3.62713
30.617        3.62713
29.937        3.62713
28.4542        3.62713
27.7064        3.62713
26.3852        3.62713
26.6593        4.23982
26.6593        5.04507
26.6593        5.04507
26.0442        5.04507
25.8511        6.01603
24.713        7.10303
23.7854         4.5357
22.8733        3.15127
22.8673        3.15127
23.5079        2.43999
22.8067        4.36588
22.8217        5.90587
22.8217        5.28272
23.8672        5.28272
23.4207        5.28272
22.2848        5.28272
22.7697        5.28272
22.7697        5.80145
22.7697        5.80145
22.7697        6.96547
21.4747        6.96547
21.4747        7.62306
21.6616        7.62306
20.998        7.62306
19.8056        7.62306
19.8056         6.2224
19.8056         6.2224
20.0636         6.2224
20.0607         5.3358
20.0607         5.3358
20.0607        3.94051
18.9717        4.50686
16.7228        4.50686
16.6738        4.50686
16.6738        4.50686
15.8896        3.64258
15.8896        3.64258
15.8896        3.64258
14.3343        3.64258
13.9119        6.94622
12.4639        3.62374
12.5547        1.07379
12.5547        1.07379
12.1993        1.07379
12.139        3.11567
12.4568        3.11567
11.6255        3.11567
11.4262        4.25819
10.3142        4.25819
9.48456        4.25819
9.4275        4.21393
9.09943        4.21393
9.43099        4.21393
9.43099        4.77231
8.88274        4.77231
9.38197        4.77231
9.81128        6.56436
9.87421        4.34077
10.2739        4.34077
10.2554        4.34077
9.63819        4.34077
7.91037        4.34077
7.58786        6.57527
7.09044        6.57527
7.60928        6.04906
7.60928        6.04906
8.32593         8.5072
7.3459         7.3629
7.3459         7.3629
7.3459        8.39445
7.3459        6.97732
7.81157        7.28823
7.73744        7.28823
7.28072        8.67663
7.28072        6.76626
6.74743        6.76626
6.74743        8.09629
6.74743        7.78633
6.89814        6.69197
7.45028        7.70327
7.87409        7.70327
7.24952        7.13259
7.39792         8.6431
7.45259         6.6096
7.45259         6.6705
6.86825        5.63626
6.52899        5.63626
6.12124        5.63626
6.12124        5.97406
5.87731        5.97406
5.87731        5.49112
5.87731        5.49112
5.3965        5.53945
4.77544        5.53945
4.77544        6.43388
4.75572        5.36141
4.75572         6.8656
4.74681        3.38149
4.74681        3.39748
4.74681        3.39748
5.32463        3.81557
5.36995        1.37837
6.12582         2.9988
6.05416         2.9988
7.32101        3.50849
7.21742        3.50849
7.20644        3.50849
7.10989        3.50849
6.05436        2.58228
5.46323        2.58228
4.54896        2.58228
4.18853        2.58228
4.18853        2.58228
3.79473        2.58228
3.68917        3.79023
3.87054        4.78036
2.6367        6.13621
1.63384        6.13621
1.222        7.08386
1.01949        5.63762
1.01949        4.20344
1.01949        4.20344
0.558301        4.20344
0.558301        3.30431
0.558301        3.30431
0.841859        3.30431
0.784929        3.51488
0.784929        2.18129
0.784929        2.18129
0.777196        2.18129
0.777196        2.50578
0.777196        2.50578
0.777196        2.58225
1.03984        3.64066
0.596908        2.45377
0.748898        1.98106
0.748898        1.98106
1.3743        1.98106
1.11547        1.98106
