0.723423             1.27588             2.64929
1.81037             2.07482             2.80069
0.00774706             1.13951            -1.40441
0.0723496            0.516843            -1.48053
4.65197             1.13759             2.36139
0.211587            -1.14933             3.07793
3.91995           -0.508022            -5.63353
-0.183495           -0.563579            -2.25285
-4.27768            -1.84075             8.37357
-2.40155           -0.216461            -2.62447
-1.79351           -0.115166              -5.285
-5.16878            0.294278            -8.35464
2.01664             1.39293             1.21976
-0.0732686           -0.583147            -4.95839
-0.815961             3.11245            -4.12415
1.04251            0.629533            -3.05939
-0.262394             2.87973            -2.25848
2.43222             2.69034            -10.8312
8.32655             4.40402            -10.3126
-4.3385            -5.49542             5.51967
-2.49085             2.06371           -0.792171
0.813959           -0.385654            -3.37257
-3.45611             1.71073              4.5551
-1.0198             4.49948             1.30712
1.31841            0.769091            -6.03663
3.82973             1.39152             1.35236
-1.14425            0.575138             2.43752
-6.10653             2.61638            -2.98072
-0.353689             1.87202             1.27908
-0.196521            0.712191             1.82734
-1.88914            -1.02398            -1.88216
1.41883              2.5757             2.49201
-2.78703             1.80688            -2.53421
-3.39202             -4.6546           -0.368959
-0.400696            0.518634             -3.4741
-1.77892             2.83383            -3.80322
-1.57926           -0.350904            -1.89844
0.598228             0.83983             2.02061
0.305197           -0.106877             1.86902
-4.33994             3.95097             4.91561
-3.1679            0.891743             1.91093
0.545305           -0.444535            -2.01594
-5.48297             3.85698             1.48402
-2.74714            -4.05165             3.11501
1.22231            -1.35396              2.2563
-1.23434            -2.66518             3.53702
0.562815             3.74354            -5.76239
0.634402            -1.77358             2.27991
-0.00394406             1.50496            -2.74933
-0.768867            0.935107             4.20222
0.925195            0.655222             1.52141
-0.412122             1.33473             11.2899
4.11391             1.31547              1.6464
1.35092            0.590251             1.96007
-1.7718          -0.0378559            -2.71582
0.773851             1.74621             1.01709
3.1204            -4.18357             4.38406
0.300959             3.01956             2.72504
-1.55288            -5.23913             6.70361
0.936449          -0.0507584             1.58317
-2.16888             1.20848            -3.63411
-1.04755            -1.74063            -1.90555
-2.39305            -3.13653             2.13052
0.872             5.57996             3.57611
-1.82125            0.838466             2.49467
0.396039            -1.29426            -3.23776
-0.582506            0.730722            -3.40504
-2.29113             -1.1517             3.60915
2.38016             2.95444             1.47584
-1.14994             1.03374             4.29622
-5.39798            -3.57361            -3.25465
2.94633            -5.51784            -5.62566
0.765676           -0.496202            -2.88814
-0.782675            -1.28944             2.44721
-0.155357            -2.54288            -5.31336
-4.85486            -3.58402              6.0186
4.68469            -2.45955            -6.98497
2.76299             1.68877             6.33933
-4.1888            -2.32464            -5.49154
-0.494895            -3.77457           -0.954524
-1.18345           0.0119788            -2.96021
2.14517             3.76763             2.75201
1.82636           -0.424123             4.19308
-6.58861            -4.79449             5.12046
-6.58361            -2.63174             3.15031
-2.51154            -3.08896             4.10201
3.20159            0.627801             7.43161
-3.61066            -3.48074              4.5021
1.51201             3.29834             1.81952
2.44857             1.40688              4.2814
3.08685            -2.71052            -2.26157
2.42464            -3.79148             -3.6401
-2.93656            -3.26872             3.42924
3.45946            -2.43943             2.52626
-1.40866          -0.0819802             -2.1901
-0.677898            -1.42948            -1.15427
-2.00979           -0.920673            -1.26304
1.44429             1.45855             1.82205
2.06181            0.151548            -2.42106
-2.92079             0.12615             3.06117
-2.42299             2.23003            -2.24309
4.05444            0.998241            -7.95037
2.2649            0.468419            -1.47257
1.44813             2.62755            -3.42787
-0.472331           -0.995388             1.79269
6.92306              4.7268             5.96262
-7.09261             2.07304            -3.53786
-2.08809            -2.21483             6.08445
-4.25248            -1.04498             4.07802
2.03038            -0.94225             1.94966
2.68251             4.12758             3.45643
-0.117522            -1.31532            -2.35162
-0.229267           -0.745629             1.41328
2.83239            -5.73466             6.58772
2.74058           -0.971885              3.9152
-0.191323            -2.19704             5.38428
1.93875             2.71183            -5.65983
1.80505             2.10999            -5.76691
-7.36014            -5.93251            -4.42185
-4.83801            -1.56532            -5.63862
2.73599            -1.07489             3.94567
-3.37151            -3.34409             3.68259
-0.56074            0.813344            -2.33916
0.685112            -1.42037             4.16981
-0.948444             7.62167              4.9297
-0.82522            0.105594             4.52693
-0.0328546             3.66805             2.89369
-1.32363             3.16326             3.51378
-1.75991            -4.86068             5.42542
-4.96643             -1.5463             4.15794
0.194898            0.687788             1.98218
-4.77054            -2.97233             7.02358
-1.26495             1.64913            -3.67463
0.913588             -2.4043             3.23307
0.908957           -0.111322            -2.52879
-1.31078            -2.40481            -2.56267
-0.678239            0.347921            -1.18125
1.64945            -2.18742            0.658998
-1.34103             2.71165            -7.98275
2.83667            -3.00414             2.97013
-1.25035            0.562497            -1.44023
-0.403117            0.693571            -2.56973
0.684796             1.59687            -3.29034
-0.16137           -0.631752            -3.62155
3.87725           -0.895747             3.95357
3.06924             1.38787            -0.80294
2.01578            -2.84069            -1.62614
-2.87502            -2.81186             6.47549
2.17788            -0.15783             4.13786
0.448975           -0.639105             4.88462
-3.39448            -1.08184            -3.71533
-3.19047            -3.96808             2.15319
-0.469339             1.94614             1.59851
1.305             1.92002             -4.3897
1.91313           -0.436524            -4.34118
-1.16299             2.43334             -2.2097
-0.416242              1.0339             1.60134
-0.485049            -4.67309             7.44611
0.411309            -1.90554             13.1165
-0.422896           -0.752804              1.0278
-2.15135            -1.57725             5.91881
-0.778292            -2.32078            -2.94449
2.14702             3.05679             6.31228
1.99462            0.825339            -1.72343
1.25783            -1.26854            -5.95366
1.05326             1.17029            -3.93853
0.869721             0.03468              1.3817
-4.34304             6.30136              -3.059
-1.03243            -1.73079            -8.82226
0.893182            -1.33894              2.8187
-1.90535         -0.00664718             1.86238
-1.82545           -0.993521            -3.02757
-0.978082             1.18744             -3.3752
2.50069            -1.82251            -2.76459
0.765314            -8.59431            -2.35214
0.018269           -0.673295             1.31223
