0.5 78.7215 0.709845
0.6 43.9364 0.498325
0.7 24.595 0.309754
0.8 15.152 0.149158
0.9 10.2983 0.0859708
1.0 7.43727 0.0396784
1.1 5.59107 0.0292792
1.2 4.43158 0.0245576
1.3 3.55126 0.0156453
1.4 2.9454 0.0142392
1.5 2.52687 0.0101673
1.6 2.1806 0.00741546
1.7 1.90161 0.00648039
1.8 1.68502 0.00609901
1.9 1.50587 0.0048746
2.0 1.35746 0.00455432
